RXN_ID	10512	None	None	None						
Metabolite	CHEBI:33190	CHEBI:15377	CHEBI:57540	CHEBI:15378	CHEBI:15792	CHEBI:57945				
Coefficient	-1	-1	-1	2	1	1				
RXN_ID	26438	None	None	None	None					
Metabolite	CHEBI:16510	CHEBI:58349	CHEBI:33190	CHEBI:15378	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	24284	None	None	None	None	None				
Metabolite	CHEBI:537519	CHEBI:58349	CHEBI:43474	CHEBI:57535	CHEBI:15378	CHEBI:57783				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	23776	None	None	None						
Metabolite	CHEBI:30616	CHEBI:29991	CHEBI:57535	CHEBI:456216						
Coefficient	-1	-1	1	1						
RXN_ID	15761	None	None	None	None					
Metabolite	CHEBI:57476	CHEBI:58349	CHEBI:15378	CHEBI:537519	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	11160	None	None	None						
Metabolite	CHEBI:16810	CHEBI:58761	CHEBI:537519	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	15690	None	None	None						
Metabolite	CHEBI:15378	CHEBI:58761	CHEBI:16526	CHEBI:57484						
Coefficient	-1	-1	1	1						
RXN_ID	13986	None	None	None	None					
Metabolite	CHEBI:30616	CHEBI:57476	CHEBI:456216	CHEBI:15378	CHEBI:57590					
Coefficient	-1	-1	1	1	1					
RXN_ID	10841	None	None	None						
Metabolite	CHEBI:15377	CHEBI:57590	CHEBI:57926	CHEBI:43474						
Coefficient	-1	-1	1	1						
RXN_ID	22109	None	None							
Metabolite	CHEBI:57926	CHEBI:16763	CHEBI:28938							
Coefficient	-1	1	1							
RXN_ID	EGDH	None	None	None	None	None	None			
Metabolite	CHEBI:16763	CHEBI:15378	CHEBI:57783	CHEBI:28938	CHEBI:15377	CHEBI:LHMA	CHEBI:58349			
Coefficient	-1	-1	-1	-1	1	1	1			
RXN_ID	28054	None	None	None						
Metabolite	CHEBI:16763	CHEBI:57287	CHEBI:15740	CHEBI:57392						
Coefficient	-1	-1	1	1						
RXN_ID	27655	None	None	None	None					
Metabolite	CHEBI:16763	CHEBI:15378	CHEBI:15361	CHEBI:49256	CHEBI:16526					
Coefficient	-1	-1	-1	1	1					
RXN_ID	13493	None	None	None	None					
Metabolite	CHEBI:49258	CHEBI:58349	CHEBI:49256	CHEBI:15378	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	27695	None	None							
Metabolite	CHEBI:49258	CHEBI:35146	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	24801	None	None	None						
Metabolite	CHEBI:16810	CHEBI:58045	CHEBI:35146	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	50706	None	None	None	None					
Metabolite	CHEBI:17153	CHEBI:15378	CHEBI:57945	CHEBI:28831	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	55073	None	None	None						
Metabolite	CHEBI:16763	CHEBI:15378	CHEBI:17153	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	R00993	None	None	None	None	None	None			
Metabolite	CHEBI:16763	CHEBI:43474	CHEBI:15378	CHEBI:15379	CHEBI:58933	CHEBI:16240	CHEBI:16526			
Coefficient	-1	-1	-1	-1	1	1	1			
RXN_ID	23148	None	None	None						
Metabolite	CHEBI:30616	CHEBI:17272	CHEBI:456216	CHEBI:58933						
Coefficient	-1	-1	1	1						
RXN_ID	PROCOAS	None	None	None						
Metabolite	CHEBI:17272	CHEBI:57288	CHEBI:57392	CHEBI:30089						
Coefficient	-1	-1	1	1						
RXN_ID	36029	None	None	None	None	None				
Metabolite	CHEBI:15378	CHEBI:57945	CHEBI:57392	CHEBI:17153	CHEBI:57287	CHEBI:57540				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	LEUABCD1	None	None	None	None	None	None	None	None	
Metabolite	CHEBI:16763	CHEBI:57288	CHEBI:15377	CHEBI:57540	CHEBI:19753	CHEBI:57287	CHEBI:15378	CHEBI:16526	CHEBI:57945	
Coefficient	-1	-1	-1	-1	1	1	1	1	1	
RXN_ID	KIVD1	None	None	None						
Metabolite	CHEBI:19753	CHEBI:15378	CHEBI:15743	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	ADH61	None	None	None	None					
Metabolite	CHEBI:15743	CHEBI:15378	CHEBI:57783	CHEBI:28885	CHEBI:58349					
Coefficient	-1	-1	-1	1	1					
RXN_ID	LEUKIVDADH2	None	None	None	None	None	None	None	None	None
Metabolite	CHEBI:35146	CHEBI:57288	CHEBI:15377	CHEBI:57540	CHEBI:57783	CHEBI:87381	CHEBI:57287	CHEBI:57945	CHEBI:16526	CHEBI:58349
Coefficient	-1	-1	-1	-1	-1	1	1	1	2	1
RXN_ID	KIVDADH62	None	None	None	None	None				
Metabolite	CHEBI:35146	CHEBI:57945	CHEBI:15378	CHEBI:48945	CHEBI:57540	CHEBI:16526				
Coefficient	-1	-1	-2	1	1	1				
RXN_ID	21081	None	None	None	None	None				
Metabolite	CHEBI:30616	CHEBI:15377	CHEBI:57844	CHEBI:33019	CHEBI:43474	CHEBI:59789				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	21745	None	None	None						
Metabolite	CHEBI:59789	CHEBI:58360	CHEBI:15378	CHEBI:17509						
Coefficient	-1	1	1	1						
RXN_ID	23641	None	None	None	None	None	None	None		
Metabolite	CHEBI:58360	CHEBI:38290	CHEBI:15379	CHEBI:16526	CHEBI:18153	CHEBI:15377	CHEBI:18407	CHEBI:58539		
Coefficient	-1	-1	-1	1	1	2	1	1		
RXN_ID	13605	None	None	None						
Metabolite	CHEBI:38290	CHEBI:15379	CHEBI:15377	CHEBI:58539						
Coefficient	-2	-1	2	2						
RXN_ID	22353	None	None	None						
Metabolite	CHEBI:15378	CHEBI:32551	CHEBI:58384	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	14602	None	None	None	None					
Metabolite	CHEBI:32551	CHEBI:15379	CHEBI:58382	CHEBI:16526	CHEBI:15377					
Coefficient	-1	-1	1	1	1					
RXN_ID	15680	None	None	None						
Metabolite	CHEBI:58382	CHEBI:15377	CHEBI:356010	CHEBI:28938						
Coefficient	-1	-1	1	1						
RXN_ID	25178	None	None	None	None	None				
Metabolite	CHEBI:17865	CHEBI:57287	CHEBI:57540	CHEBI:57345	CHEBI:16526	CHEBI:57945				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	PKS5M3HN	None	None	None	None	None	None			
Metabolite	CHEBI:57345	CHEBI:57327	CHEBI:15377	CHEBI:15378	CHEBI:89209	CHEBI:57287	CHEBI:16526			
Coefficient	-1	-1	-1	-1	1	2	2			
RXN_ID	30719	None	None	None						
Metabolite	CHEBI:57288	CHEBI:57392	CHEBI:57335	CHEBI:57287						
Coefficient	-1	-1	1	1						
RXN_ID	13281	None	None	None	None					
Metabolite	CHEBI:57312	CHEBI:57540	CHEBI:57335	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	31119	None	None							
Metabolite	CHEBI:57312	CHEBI:57337	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	CCE1	None	None	None	None	None	None	None		
Metabolite	CHEBI:57392	CHEBI:57288	CHEBI:57945	CHEBI:15378	CHEBI:57389	CHEBI:57287	CHEBI:57540	CHEBI:15377		
Coefficient	-1	-1	-2	-2	1	1	2	1		
RXN_ID	55053	None	None	None	None					
Metabolite	CHEBI:15377	CHEBI:57389	CHEBI:57287	CHEBI:15378	CHEBI:31011					
Coefficient	-1	-1	1	1	1					
RXN_ID	CCE2	None	None	None	None	None	None	None		
Metabolite	CHEBI:57389	CHEBI:57288	CHEBI:57945	CHEBI:15378	CHEBI:78811	CHEBI:57287	CHEBI:57540	CHEBI:15377		
Coefficient	-1	-1	-2	-2	1	1	2	1		
RXN_ID	FACOAE70	None	None	None	None					
Metabolite	CHEBI:15377	CHEBI:78811	CHEBI:57287	CHEBI:15378	CHEBI:32362					
Coefficient	-1	-1	1	1	1					
RXN_ID	PCTFADBI1	None	None	None	None	None	None	None		
Metabolite	CHEBI:57288	CHEBI:57392	CHEBI:57945	CHEBI:15378	CHEBI:57336	CHEBI:57540	CHEBI:57287	CHEBI:15377		
Coefficient	-1	-1	-2	-2	1	2	1	1		
RXN_ID	ACT2MB	None	None	None	None					
Metabolite	CHEBI:57336	CHEBI:15377	CHEBI:48946	CHEBI:57287	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	TASP	None	None	None	None	None				
Metabolite	CHEBI:57288	CHEBI:57392	CHEBI:57945	CHEBI:TIGLATE	CHEBI:57540	CHEBI:57287				
Coefficient	-1	-1	-1	1	1	2				
RXN_ID	MP2TNP	None	None	None	None	None				
Metabolite	CHEBI:57392	CHEBI:57945	CHEBI:15378	CHEBI:MP2TN	CHEBI:57540	CHEBI:57287				
Coefficient	-2	-2	-1	1	2	2				
RXN_ID	M2P2TENP	None	None	None	None					
Metabolite	CHEBI:57392	CHEBI:57945	CHEBI:M2P2TEN	CHEBI:57540	CHEBI:57287					
Coefficient	-2	-1	1	1	2					
RXN_ID	ICSP	None	None	None	None	None	None			
Metabolite	CHEBI:57288	CHEBI:57338	CHEBI:57945	CHEBI:15378	CHEBI:74904	CHEBI:57540	CHEBI:57287			
Coefficient	-1	-1	-2	-1	1	2	2			
RXN_ID	25250	None	None	None						
Metabolite	CHEBI:15378	CHEBI:15361	CHEBI:58476	CHEBI:16526						
Coefficient	-1	-2	1	1						
RXN_ID	22070	None	None	None	None					
Metabolite	CHEBI:58476	CHEBI:15378	CHEBI:57783	CHEBI:49072	CHEBI:58349					
Coefficient	-1	-1	-1	1	1					
RXN_ID	24810	None	None							
Metabolite	CHEBI:49072	CHEBI:11851	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	13998	None	None	None	None	None				
Metabolite	CHEBI:11851	CHEBI:57287	CHEBI:57540	CHEBI:57338	CHEBI:16526	CHEBI:57945				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	ALDDNADP5	None	None	None	None	None	None	None		
Metabolite	CHEBI:31011	CHEBI:57783	CHEBI:15378	CHEBI:30616	CHEBI:84069	CHEBI:58349	CHEBI:33019	CHEBI:456215		
Coefficient	-1	-1	-1	-1	1	1	1	1		
RXN_ID	ADCN5	None	None	None	None	None	None	None		
Metabolite	CHEBI:84069	CHEBI:57783	CHEBI:15378	CHEBI:15379	CHEBI:37808	CHEBI:15740	CHEBI:58349	CHEBI:15377		
Coefficient	-1	-2	-1	-1	1	1	2	1		
RXN_ID	19177	None								
Metabolite	CHEBI:32551	CHEBI:57434								
Coefficient	-1	1								
RXN_ID	21388	None	None							
Metabolite	CHEBI:15377	CHEBI:58113	CHEBI:32551							
Coefficient	-1	-1	1							
RXN_ID	22864	None								
Metabolite	CHEBI:32551	CHEBI:32557								
Coefficient	-1	1								
RXN_ID	37584	None	None	None	None	None				
Metabolite	CHEBI:32557	CHEBI:15377	CHEBI:15379	CHEBI:58183	CHEBI:16240	CHEBI:28938				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	31067	None	None							
Metabolite	CHEBI:58183	CHEBI:77631	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	12526	None	None	None	None					
Metabolite	CHEBI:77631	CHEBI:15378	CHEBI:57783	CHEBI:61185	CHEBI:58349					
Coefficient	-1	-1	-1	1	1					
RXN_ID	11993	None	None	None	None					
Metabolite	CHEBI:61185	CHEBI:15379	CHEBI:15378	CHEBI:16240	CHEBI:58769					
Coefficient	-1	-1	1	1	1					
RXN_ID	25121	None	None	None						
Metabolite	CHEBI:58321	CHEBI:15378	CHEBI:15377	CHEBI:58769						
Coefficient	-1	1	1	1						
RXN_ID	12309	None	None	None	None	None				
Metabolite	CHEBI:58321	CHEBI:15377	CHEBI:57540	CHEBI:15378	CHEBI:58672	CHEBI:57945				
Coefficient	-1	-1	-1	2	1	1				
RXN_ID	10212	None	None	None						
Metabolite	CHEBI:16810	CHEBI:356010	CHEBI:16120	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	12065	None	None	None	None	None				
Metabolite	CHEBI:16120	CHEBI:15377	CHEBI:57540	CHEBI:30921	CHEBI:15378	CHEBI:57945				
Coefficient	-1	-1	-1	1	2	1				
RXN_ID	22888	None								
Metabolite	CHEBI:57326	CHEBI:57292								
Coefficient	-1	1								
RXN_ID	27666	None	None	None						
Metabolite	CHEBI:57326	CHEBI:15378	CHEBI:16526	CHEBI:57392						
Coefficient	-1	-1	1	1						
RXN_ID	ACT5	None	None	None						
Metabolite	CHEBI:356010	CHEBI:57288	CHEBI:30089	CHEBI:APENTCOA						
Coefficient	-1	-1	1	1						
RXN_ID	C5CYC	None	None	None						
Metabolite	CHEBI:APENTCOA	CHEBI:57287	CHEBI:77761	CHEBI:15378						
Coefficient	-1	1	1	1						
RXN_ID	CAT1	None	None	None						
Metabolite	CHEBI:30921	CHEBI:57288	CHEBI:57378	CHEBI:30089						
Coefficient	-1	-1	1	1						
RXN_ID	SUBSP	None	None	None	None	None	None	None		
Metabolite	CHEBI:57288	CHEBI:57292	CHEBI:57287	CHEBI:57945	CHEBI:15378	CHEBI:57540	CHEBI:15377	CHEBI:76282		
Coefficient	-2	-1	3	-4	-3	4	1	1		
RXN_ID	SEBSP	None	None	None	None	None	None	None		
Metabolite	CHEBI:57288	CHEBI:57292	CHEBI:57287	CHEBI:57945	CHEBI:15378	CHEBI:57540	CHEBI:15377	CHEBI:76283		
Coefficient	-3	-1	4	-6	-5	6	2	1		
RXN_ID	PMSP	None	None	None	None	None	None			
Metabolite	CHEBI:57288	CHEBI:57378	CHEBI:57945	CHEBI:15378	CHEBI:57540	CHEBI:36165	CHEBI:57287			
Coefficient	-1	-1	-2	-1	2	1	2			
RXN_ID	HHPTSP	None	None	None	None	None	None	None		
Metabolite	CHEBI:57288	CHEBI:57378	CHEBI:57945	CHEBI:15378	CHEBI:57540	CHEBI:15377	CHEBI:79112	CHEBI:57287		
Coefficient	-1	-1	-4	-5	4	1	1	2		
RXN_ID	DHB23R									
Metabolite	CHEBI:57288	CHEBI:29805	CHEBI:57945	CHEBI:15378	CHEBI:DHB23	CHEBI:57540	CHEBI:57287			
Coefficient	-1	-1	-1	-1	1	1	1			
RXN_ID	HB4R									
Metabolite	CHEBI:57288	CHEBI:29805	CHEBI:57945	CHEBI:15378	CHEBI:16724	CHEBI:57540	CHEBI:57287	CHEBI:15377		
Coefficient	-1	-1	-2	-2	1	2	1	1		
RXN_ID	21525	None	None	None	None	None				
Metabolite	CHEBI:11851	CHEBI:57288	CHEBI:15377	CHEBI:1178	CHEBI:57287	CHEBI:15378				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	16293	None	None							
Metabolite	CHEBI:58085	CHEBI:15377	CHEBI:1178							
Coefficient	-1	-1	1							
RXN_ID	10676	None	None							
Metabolite	CHEBI:35121	CHEBI:58085	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	10893	None	None	None	None					
Metabolite	CHEBI:35121	CHEBI:57540	CHEBI:17214	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	25079	None	None	None						
Metabolite	CHEBI:17214	CHEBI:15378	CHEBI:17865	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	18321	None	None	None						
Metabolite	CHEBI:16810	CHEBI:57427	CHEBI:17865	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	24813	None	None	None						
Metabolite	CHEBI:16810	CHEBI:57762	CHEBI:11851	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	RE1266C_1	None	None	None						
Metabolite	CHEBI:17865	CHEBI:15379	CHEBI:82957	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	54357	None	None	None						
Metabolite	CHEBI:11851	CHEBI:15378	CHEBI:48943	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	ADHIBO	None	None	None	None					
Metabolite	CHEBI:48943	CHEBI:57945	CHEBI:15378	CHEBI:46645	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	18531	None	None	None	None					
Metabolite	CHEBI:16638	CHEBI:15378	CHEBI:57945	CHEBI:15837	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	ADHIVL	None	None	None	None	None				
Metabolite	CHEBI:16638	CHEBI:15377	CHEBI:57540	CHEBI:48942	CHEBI:57945	CHEBI:15378				
Coefficient	-1	-1	-1	1	1	2				
RXN_ID	54361	None	None	None						
Metabolite	CHEBI:17865	CHEBI:15378	CHEBI:16638	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	LEUKIVD3	None	None	None	None	None	None	None		
Metabolite	CHEBI:17865	CHEBI:57288	CHEBI:57540	CHEBI:15377	CHEBI:17998	CHEBI:57287	CHEBI:57945	CHEBI:16526		
Coefficient	-1	-1	-1	-1	1	1	1	2		
RXN_ID	58438	None	None	None	None					
Metabolite	CHEBI:17998	CHEBI:15378	CHEBI:57783	CHEBI:63910	CHEBI:58349					
Coefficient	-1	-1	-1	1	1					
RXN_ID	LEU2KIHPT	None	None	None	None	None	None	None	None	
Metabolite	CHEBI:17865	CHEBI:57288	CHEBI:57540	CHEBI:15377	CHEBI:5M2OPT	CHEBI:57287	CHEBI:57945	CHEBI:15378	CHEBI:16526	
Coefficient	-1	-1	-1	-1	1	1	1	1	1	
RXN_ID	ICPRS2	None	None	None	None	None	None	None		
Metabolite	CHEBI:5M2OPT	CHEBI:15378	CHEBI:57540	CHEBI:15377	CHEBI:74904	CHEBI:57945	CHEBI:15378	CHEBI:16526		
Coefficient	-1	-1	-1	-1	1	1	2	1		
RXN_ID	21581	None	None	None						
Metabolite	CHEBI:58476	CHEBI:15378	CHEBI:15686	CHEBI:16526						
Coefficient	-1	-1	1	1						
RXN_ID	12092	None								
Metabolite	CHEBI:15687	CHEBI:15686								
Coefficient	-1	1								
RXN_ID	26446	None	None	None	None	None				
Metabolite	CHEBI:33190	CHEBI:57287	CHEBI:58349	CHEBI:15378	CHEBI:57384	CHEBI:57783				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	28055	None	None	None						
Metabolite	CHEBI:16763	CHEBI:57287	CHEBI:15740	CHEBI:57392						
Coefficient	-1	-1	1	1						
RXN_ID	R00298	None	None	None						
Metabolite	CHEBI:17272	CHEBI:57288	CHEBI:57392	CHEBI:30089						
Coefficient	-1	-1	1	1						
RXN_ID	38290	None	None	None						
Metabolite	CHEBI:30936	CHEBI:57292	CHEBI:58668	CHEBI:30031						
Coefficient	-1	-1	1	1						
RXN_ID	20373	None	None	None	None	None				
Metabolite	CHEBI:30616	CHEBI:57287	CHEBI:17272	CHEBI:456215	CHEBI:33019	CHEBI:57392				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	10524	None	None	None						
Metabolite	CHEBI:16810	CHEBI:15378	CHEBI:16526	CHEBI:57706						
Coefficient	-1	-1	1	1						
RXN_ID	23128	None	None	None	None	None				
Metabolite	CHEBI:16724	CHEBI:30616	CHEBI:57287	CHEBI:58574	CHEBI:456215	CHEBI:33019				
Coefficient	-1	-1	-1	1	1	1				
RXN_ID	12184	None	None	None	None					
Metabolite	CHEBI:16812	CHEBI:57540	CHEBI:15687	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	24340	None	None	None	None					
Metabolite	CHEBI:16982	CHEBI:57540	CHEBI:15686	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	MSBDDH1	None	None	None	None					
Metabolite	CHEBI:75460	CHEBI:57540	CHEBI:15686	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	MSBDDH2	None	None	None	None					
Metabolite	CHEBI:75460	CHEBI:57540	CHEBI:15687	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	BGDH	None	None							
Metabolite	CHEBI:75460	CHEBI:15377	CHEBI:28398							
Coefficient	-1	1	1							
RXN_ID	ADH2BO	None	None	None	None					
Metabolite	CHEBI:28398	CHEBI:15378	CHEBI:57945	CHEBI:35687	CHEBI:57540					
Coefficient	-1	-1	-1	1	1					
RXN_ID	23444	None	None	None	None					
Metabolite	CHEBI:16651	CHEBI:57540	CHEBI:15378	CHEBI:57945	CHEBI:15361					
Coefficient	-1	-1	1	1	1					
RXN_ID	PPCOATF	None	None	None						
Metabolite	CHEBI:57288	CHEBI:16651	CHEBI:30089	CHEBI:57382						
Coefficient	-1	-1	1	1						
RXN_ID	21057	None	None							
Metabolite	CHEBI:57382	CHEBI:57367	CHEBI:15377							
Coefficient	-1	1	1							
RXN_ID	26456	None	None	None	None					
Metabolite	CHEBI:57367	CHEBI:15378	CHEBI:57783	CHEBI:58349	CHEBI:57392					
Coefficient	-1	-1	-1	1	1					
RXN_ID	23520	None	None	None						
Metabolite	CHEBI:57288	CHEBI:17272	CHEBI:30089	CHEBI:57392						
Coefficient	-1	-1	1	1						
RXN_ID	40800	None	None	None	None					
Metabolite	CHEBI:57338	CHEBI:15377	CHEBI:48944	CHEBI:57287	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	ICCCRD	None	None	None	None	None	None	None		
Metabolite	CHEBI:74904	CHEBI:57783	CHEBI:15378	CHEBI:30616	CHEBI:17998	CHEBI:58349	CHEBI:456215	CHEBI:33019		
Coefficient	-1	-1	-1	-1	1	1	1	1		
RXN_ID	ADCNIPT	None	None	None	None	None	None	None		
Metabolite	CHEBI:17998	CHEBI:57783	CHEBI:15378	CHEBI:15379	CHEBI:30362	CHEBI:58349	CHEBI:15377	CHEBI:15740		
Coefficient	-1	-2	-1	-1	1	2	1	1		
RXN_ID	ACYDG	None	None	None	None					
Metabolite	CHEBI:57367	CHEBI:15377	CHEBI:37080	CHEBI:57287	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	17937	None	None							
Metabolite	CHEBI:57642	CHEBI:17158	CHEBI:43474							
Coefficient	-1	1	1							
RXN_ID	18585	None								
Metabolite	CHEBI:59776	CHEBI:57642								
Coefficient	-1	1								
RXN_ID	24531	None	None	None	None					
Metabolite	CHEBI:17167	CHEBI:57540	CHEBI:15378	CHEBI:17158	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	21748	None	None	None	None					
Metabolite	CHEBI:18041	CHEBI:58349	CHEBI:15378	CHEBI:17158	CHEBI:57783					
Coefficient	-1	-1	1	1	1					
RXN_ID	23872	None	None	None	None					
Metabolite	CHEBI:28972	CHEBI:57540	CHEBI:17167	CHEBI:15378	CHEBI:57945					
Coefficient	1	1	-1	-1	-1					
RXN_ID	15933	None	None	None	None					
Metabolite	CHEBI:29002	CHEBI:57540	CHEBI:18041	CHEBI:15378	CHEBI:57945					
Coefficient	1	1	-1	-1	-1					
RXN_ID	18381	None	None	None						
Metabolite	CHEBI:16016	CHEBI:58702	CHEBI:57642	CHEBI:15361						
Coefficient	-1	-1	1	1						
RXN_ID	28751	None	None	None						
Metabolite	CHEBI:57597	CHEBI:61683	CHEBI:57642	CHEBI:61682						
Coefficient	-1	-1	1	1						
RXN_ID	16170	None	None	None	None	None	None			
Metabolite	CHEBI:30616	CHEBI:29985	CHEBI:28938	CHEBI:456216	CHEBI:15378	CHEBI:58359	CHEBI:43474			
Coefficient	-1	-1	-1	1	1	1	1			
RXN_ID	GLMS	None	None	None						
Metabolite	CHEBI:57634	CHEBI:58359	CHEBI:75989	CHEBI:29985						
Coefficient	-1	-1	1	1						
RXN_ID	13769	None	None	None	None					
Metabolite	CHEBI:17754	CHEBI:57540	CHEBI:16016	CHEBI:15378	CHEBI:57945					
Coefficient	-1	-1	1	1	1					
RXN_ID	21647	None	None	None	None					
Metabolite	CHEBI:30616	CHEBI:17754	CHEBI:456216	CHEBI:15378	CHEBI:57597					
Coefficient	-1	-1	1	1	1					
RXN_ID	23519	None	None	None	None					
Metabolite	CHEBI:16659	CHEBI:30616	CHEBI:58272	CHEBI:456216	CHEBI:15378					
Coefficient	-1	-1	1	1	1					
RXN_ID	30786	None	None	None	None	None				
Metabolite	CHEBI:17378	CHEBI:15377	CHEBI:57540	CHEBI:16659	CHEBI:15378	CHEBI:57945				
Coefficient	-1	-1	-1	1	2	1				
RXN_ID	23595	None	None	None	None					
